TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, rightEye, leftEye, zPos
637954796438793704,t1,3,t,0,m,,RightPupil,-1,-1,
637954796438983681,t1,3,t,0,m,,RightPupil,-1,-1,
637954796439143688,t1,3,t,0,m,,RightPupil,-1,-1,
637954796439303691,t1,3,t,0,m,,RightPupil,-1,-1,
637954796439493690,t1,3,t,0,m,,RightPupil,-1,-1,
637954796439643683,t1,3,t,0,m,,RightPupil,-1,-1,
637954796439803682,t1,3,t,0,m,,RightPupil,-1,-1,
637954796439973689,t1,3,t,0,m,,RightPupil,-1,-1,
637954796440143690,t1,3,t,0,m,,RightPupil,-1,-1,
637954796440343690,t1,3,t,0,m,,RightPupil,-1,-1,
637954796440553687,t1,3,t,0,m,,RightPupil,-1,-1,
637954796440773699,t1,3,t,0,m,,RightPupil,-1,-1,
637954796441013701,t1,3,t,0,m,,RightPupil,-1,-1,
637954796441223699,t1,3,t,0,m,,RightPupil,-1,-1,
637954796441443698,t1,3,t,0,m,,RightPupil,-1,-1,
637954796441673701,t1,3,t,0,m,,RightPupil,-1,-1,
637954796441883686,t1,3,t,0,m,,RightPupil,-1,-1,
637954796442113687,t1,3,t,0,m,,RightPupil,-1,-1,
637954796442343697,t1,3,t,0,m,,RightPupil,-1,-1,
637954796442563698,t1,3,t,0,m,,RightPupil,-1,3.773987,
637954796442783698,t1,3,t,0,m,,RightPupil,-1,4.017792,
637954796443013685,t1,3,t,0,m,,RightPupil,-1,3.62706,
637954796443223694,t1,3,t,0,m,,RightPupil,-1,3.735031,
637954796443453723,t1,3,t,0,m,,RightPupil,3.845352,3.493149,
637954796443693693,t1,3,t,0,m,,RightPupil,-1,3.613205,
637954796443903708,t1,3,t,0,m,,RightPupil,-1,3.706375,
637954796444433699,t1,3,t,0,m,,RightPupil,4.415649,-1,
637954796444653977,t1,3,t,0,m,,RightPupil,4.152847,-1,
637954796444833698,t1,3,t,0,m,,RightPupil,4.152847,-1,
637954796445023904,t1,3,t,0,m,,RightPupil,4.152847,-1,
637954796445183931,t1,3,t,0,m,,RightPupil,4.152847,-1,
637954796445353687,t1,3,t,0,m,,RightPupil,-1,-1,
637954796445524008,t1,3,t,0,m,,RightPupil,-1,3.416367,
637954796445673689,t1,3,t,0,m,,RightPupil,2.696045,3.620407,
637954796445833691,t1,3,t,0,m,,RightPupil,2.991394,3.537613,
637954796445983684,t1,3,t,0,m,,RightPupil,2.982727,3.519638,
637954796446133697,t1,3,t,0,m,,RightPupil,2.982727,3.519638,
637954796446293705,t1,3,t,0,m,,RightPupil,2.973022,3.324203,
637954796446453940,t1,3,t,0,m,,RightPupil,2.540192,3.241501,
637954796446613696,t1,3,t,0,m,,RightPupil,-1,2.856415,
637954796446774003,t1,3,t,0,m,,RightPupil,-1,-1,
637954796446923691,t1,3,t,0,m,,RightPupil,-1,-1,
637954796447073712,t1,3,t,0,m,,RightPupil,-1,-1,
637954796447233694,t1,3,t,0,m,,RightPupil,-1,-1,
637954796447393708,t1,3,t,0,m,,RightPupil,-1,-1,
637954796447543944,t1,3,t,0,m,,RightPupil,-1,-1,
637954796447703942,t1,3,t,0,m,,RightPupil,-1,-1,
637954796447843700,t1,3,t,0,m,,RightPupil,-1,-1,
637954796448003692,t1,3,t,0,m,,RightPupil,-1,-1,
637954796448163938,t1,3,t,0,m,,RightPupil,-1,-1,
637954796448323701,t1,3,t,0,m,,RightPupil,2.624542,3.063873,
637954796448513992,t1,3,t,0,m,,RightPupil,2.62352,2.929337,
637954796448663697,t1,3,t,0,m,,RightPupil,2.62352,2.929337,
637954796448853689,t1,3,t,0,m,,RightPupil,2.820694,3.158569,
637954796449003690,t1,3,t,0,m,,RightPupil,2.919785,2.922302,
637954796449163950,t1,3,t,0,m,,RightPupil,2.901321,3.250244,
637954796449343696,t1,3,t,0,m,,RightPupil,2.787292,3.033188,
637954796449553692,t1,3,t,0,m,,RightPupil,2.734436,2.551697,
637954796449773695,t1,3,t,0,m,,RightPupil,2.829529,2.480713,
637954796450003690,t1,3,t,0,m,,RightPupil,2.720078,2.917542,
637954796450233699,t1,3,t,0,m,,RightPupil,2.835724,2.557236,
637954796450453990,t1,3,t,0,m,,RightPupil,2.789246,2.657471,
637954796450673697,t1,3,t,0,m,,RightPupil,2.776291,2.66301,
637954796450903708,t1,3,t,0,m,,RightPupil,2.732559,2.643845,
637954796451123686,t1,3,t,0,m,,RightPupil,2.77536,2.675766,
637954796451333691,t1,3,t,0,m,,RightPupil,2.7314,2.905167,
637954796451563699,t1,3,t,0,m,,RightPupil,2.744965,2.571976,
637954796451783685,t1,3,t,0,m,,RightPupil,2.835922,2.851852,
637954796452003691,t1,3,t,0,m,,RightPupil,2.676666,2.870529,
637954796452223698,t1,3,t,0,m,,RightPupil,2.678055,2.363052,
637954796452443689,t1,3,t,0,m,,RightPupil,2.667999,3.001404,
637954796452663698,t1,3,t,0,m,,RightPupil,2.742691,2.656647,
637954796452953685,t1,3,t,0,m,,RightPupil,2.750549,2.709427,
637954796453213996,t1,3,t,0,m,,RightPupil,2.8284,2.732025,
637954796453853691,t1,3,t,0,m,,RightPupil,2.730316,2.582581,
637954796454193706,t1,3,t,0,m,,RightPupil,2.596771,2.623001,
637954796454463715,t1,3,t,0,m,,RightPupil,2.666962,2.79071,
637954796454713704,t1,3,t,0,m,,RightPupil,2.624466,2.74791,
637954796454953697,t1,3,t,0,m,,RightPupil,2.620468,2.73111,
637954796455173696,t1,3,t,0,m,,RightPupil,2.52475,2.783279,
637954796455413691,t1,3,t,0,m,,RightPupil,2.772034,2.38504,
637954796455653684,t1,3,t,0,m,,RightPupil,2.788025,2.219086,
637954796455873708,t1,3,t,0,m,,RightPupil,2.779404,2.782181,
637954796456273694,t1,3,t,0,m,,RightPupil,2.666092,2.725555,
637954796456653694,t1,3,t,0,m,,RightPupil,2.663651,2.814896,
637954796456903696,t1,3,t,0,m,,RightPupil,2.663651,2.814896,
637954796457143681,t1,3,t,0,m,,RightPupil,2.825592,2.685364,
637954796457363704,t1,3,t,0,m,,RightPupil,2.659424,2.47081,
637954796457553683,t1,3,t,0,m,,RightPupil,2.706757,2.495148,
637954796457753690,t1,3,t,0,m,,RightPupil,2.732895,3.064224,
637954796457923683,t1,3,t,0,m,,RightPupil,2.645309,2.684326,
637954796458093689,t1,3,t,0,m,,RightPupil,2.722046,3.050339,
637954796458273688,t1,3,t,0,m,,RightPupil,2.653229,2.744446,
637954796458453681,t1,3,t,0,m,,RightPupil,2.569229,2.59874,
637954796458643684,t1,3,t,0,m,,RightPupil,2.59343,2.789749,
637954796458833690,t1,3,t,0,m,,RightPupil,2.70015,2.893372,
637954796459023683,t1,3,t,0,m,,RightPupil,2.742004,2.776291,
637954796459183681,t1,3,t,0,m,,RightPupil,2.620132,2.542297,
637954796459333697,t1,3,t,0,m,,RightPupil,2.575531,2.809143,
637954796459503690,t1,3,t,0,m,,RightPupil,2.608017,2.933212,
637954796459683689,t1,3,t,0,m,,RightPupil,2.166092,2.59288,
637954796459873700,t1,3,t,0,m,,RightPupil,-1,-1,
637954796460113685,t1,3,t,0,m,,RightPupil,-1,-1,
637954796460333686,t1,3,t,0,m,,RightPupil,-1,-1,
637954796460553688,t1,3,t,0,m,,RightPupil,-1,2.294876,
637954796460763687,t1,3,t,0,m,,RightPupil,-1,2.499054,
637954796461003680,t1,3,t,0,m,,RightPupil,-1,2.322418,
637954796461213688,t1,3,t,0,m,,RightPupil,2.612244,2.938339,
637954796461443701,t1,3,t,0,m,,RightPupil,2.58873,2.737717,
637954796461653685,t1,3,t,0,m,,RightPupil,2.604187,2.945831,
637954796461893685,t1,3,t,0,m,,RightPupil,2.606766,2.913834,
637954796462113686,t1,3,t,0,m,,RightPupil,2.600555,2.606644,
637954796462333691,t1,3,t,0,m,,RightPupil,2.560669,2.528473,
637954796462543689,t1,3,t,0,m,,RightPupil,2.664398,2.320892,
637954796462763689,t1,3,t,0,m,,RightPupil,2.633041,2.789581,
637954796463003689,t1,3,t,0,m,,RightPupil,2.62648,2.588058,
637954796463213685,t1,3,t,0,m,,RightPupil,2.734802,2.63147,
637954796463453689,t1,3,t,0,m,,RightPupil,2.573166,2.705292,
637954796463653689,t1,3,t,0,m,,RightPupil,2.601913,2.553131,
637954796463873691,t1,3,t,0,m,,RightPupil,2.600815,2.785339,
637954796464103685,t1,3,t,0,m,,RightPupil,2.709152,2.696701,
637954796464333692,t1,3,t,0,m,,RightPupil,2.634842,2.778946,
637954796464493949,t1,3,t,0,m,,RightPupil,2.653534,2.660751,
637954796464675071,t1,3,t,0,m,,RightPupil,2.822006,2.811966,
637954796464865326,t1,3,t,0,m,,RightPupil,2.669739,2.516663,
637954796465025044,t1,3,t,0,m,,RightPupil,2.710571,2.726791,
637954796465175050,t1,3,t,0,m,,RightPupil,2.710571,2.726791,
637954796465345046,t1,3,t,0,m,,RightPupil,2.698639,2.777817,
637954796465505387,t1,3,t,0,m,,RightPupil,2.702072,2.706284,
637954796465675353,t1,3,t,0,m,,RightPupil,2.535217,2.731812,
